,Summary
41286,Mostly Cloudy
41287,Mostly Cloudy
41288,Mostly Cloudy
41289,Partly Cloudy
41290,Partly Cloudy
41291,Partly Cloudy
41292,Partly Cloudy
41293,Partly Cloudy
41294,Partly Cloudy
41295,Partly Cloudy
41296,Partly Cloudy
41297,Partly Cloudy
41298,Partly Cloudy
41299,Partly Cloudy
41300,Partly Cloudy
41301,Mostly Cloudy
41302,Partly Cloudy
41303,Partly Cloudy
41304,Partly Cloudy
41305,Mostly Cloudy
41306,Partly Cloudy
41307,Partly Cloudy
41308,Partly Cloudy
41309,Mostly Cloudy
41310,Partly Cloudy
41311,Partly Cloudy
41312,Mostly Cloudy
41313,Mostly Cloudy
41314,Mostly Cloudy
41315,Mostly Cloudy
41316,Mostly Cloudy
41317,Mostly Cloudy
41318,Overcast
41319,Overcast
41320,Mostly Cloudy
41321,Mostly Cloudy
41322,Mostly Cloudy
41323,Mostly Cloudy
41324,Mostly Cloudy
41325,Mostly Cloudy
41326,Mostly Cloudy
41327,Mostly Cloudy
41328,Mostly Cloudy
41329,Mostly Cloudy
41330,Mostly Cloudy
41331,Mostly Cloudy
41332,Mostly Cloudy
41333,Mostly Cloudy
41334,Partly Cloudy
41335,Partly Cloudy
41336,Partly Cloudy
41337,Partly Cloudy
41338,Mostly Cloudy
41339,Mostly Cloudy
41340,Mostly Cloudy
41341,Mostly Cloudy
41342,Mostly Cloudy
41343,Mostly Cloudy
41344,Partly Cloudy
41345,Partly Cloudy
41346,Partly Cloudy
41347,Partly Cloudy
41348,Mostly Cloudy
41349,Mostly Cloudy
41350,Overcast
41351,Mostly Cloudy
41352,Mostly Cloudy
41353,Mostly Cloudy
41354,Mostly Cloudy
41355,Mostly Cloudy
41356,Partly Cloudy
41357,Partly Cloudy
41358,Partly Cloudy
41359,Partly Cloudy
41360,Partly Cloudy
41361,Mostly Cloudy
41362,Mostly Cloudy
41363,Mostly Cloudy
41364,Mostly Cloudy
41365,Mostly Cloudy
41366,Mostly Cloudy
41367,Mostly Cloudy
41368,Mostly Cloudy
41369,Mostly Cloudy
41370,Mostly Cloudy
41371,Mostly Cloudy
41372,Partly Cloudy
41373,Partly Cloudy
41374,Partly Cloudy
41375,Partly Cloudy
41376,Partly Cloudy
41377,Mostly Cloudy
41378,Partly Cloudy
41379,Partly Cloudy
41380,Partly Cloudy
41381,Partly Cloudy
41382,Partly Cloudy
41383,Partly Cloudy
41384,Partly Cloudy
41385,Partly Cloudy
41386,Partly Cloudy
41387,Partly Cloudy
41388,Partly Cloudy
41389,Partly Cloudy
41390,Partly Cloudy
41391,Partly Cloudy
41392,Mostly Cloudy
41393,Mostly Cloudy
41394,Mostly Cloudy
41395,Mostly Cloudy
41396,Partly Cloudy
41397,Partly Cloudy
41398,Mostly Cloudy
41399,Overcast
41400,Overcast
41401,Mostly Cloudy
41402,Mostly Cloudy
41403,Overcast
41404,Overcast
41405,Mostly Cloudy
41406,Mostly Cloudy
41407,Partly Cloudy
41408,Partly Cloudy
41409,Partly Cloudy
41410,Partly Cloudy
41411,Mostly Cloudy
41412,Partly Cloudy
41413,Partly Cloudy
41414,Partly Cloudy
41415,Mostly Cloudy
41416,Mostly Cloudy
41417,Mostly Cloudy
41418,Mostly Cloudy
41419,Mostly Cloudy
41420,Mostly Cloudy
41421,Clear
41422,Mostly Cloudy
41423,Overcast
41424,Overcast
41425,Mostly Cloudy
41426,Mostly Cloudy
41427,Mostly Cloudy
41428,Overcast
41429,Overcast
41430,Overcast
41431,Overcast
41432,Overcast
41433,Overcast
41434,Mostly Cloudy
41435,Mostly Cloudy
41436,Partly Cloudy
41437,Partly Cloudy
41438,Partly Cloudy
41439,Partly Cloudy
41440,Partly Cloudy
41441,Partly Cloudy
41442,Mostly Cloudy
41443,Mostly Cloudy
41444,Mostly Cloudy
41445,Mostly Cloudy
41446,Mostly Cloudy
41447,Overcast
41448,Mostly Cloudy
41449,Partly Cloudy
41450,Mostly Cloudy
41451,Mostly Cloudy
41452,Mostly Cloudy
41453,Mostly Cloudy
41454,Mostly Cloudy
41455,Mostly Cloudy
41456,Mostly Cloudy
41457,Mostly Cloudy
41458,Mostly Cloudy
41459,Mostly Cloudy
41460,Overcast
41461,Mostly Cloudy
41462,Mostly Cloudy
41463,Partly Cloudy
41464,Partly Cloudy
41465,Partly Cloudy
41466,Partly Cloudy
41467,Partly Cloudy
41468,Partly Cloudy
41469,Clear
41470,Partly Cloudy
41471,Mostly Cloudy
41472,Mostly Cloudy
41473,Mostly Cloudy
41474,Mostly Cloudy
41475,Mostly Cloudy
41476,Mostly Cloudy
41477,Mostly Cloudy
41478,Mostly Cloudy
41479,Partly Cloudy
41480,Partly Cloudy
41481,Mostly Cloudy
41482,Mostly Cloudy
41483,Partly Cloudy
41484,Partly Cloudy
41485,Partly Cloudy
41486,Partly Cloudy
41487,Partly Cloudy
41488,Partly Cloudy
41489,Mostly Cloudy
41490,Partly Cloudy
41491,Partly Cloudy
41492,Mostly Cloudy
41493,Overcast
41494,Overcast
41495,Overcast
41496,Partly Cloudy
41497,Overcast
41498,Mostly Cloudy
41499,Mostly Cloudy
41500,Mostly Cloudy
41501,Mostly Cloudy
41502,Mostly Cloudy
41503,Mostly Cloudy
41504,Overcast
41505,Overcast
41506,Overcast
41507,Overcast
41508,Overcast
41509,Overcast
41510,Overcast
41511,Overcast
41512,Mostly Cloudy
41513,Overcast
41514,Overcast
41515,Overcast
41516,Overcast
41517,Overcast
41518,Overcast
41519,Partly Cloudy
41520,Partly Cloudy
41521,Mostly Cloudy
41522,Partly Cloudy
41523,Partly Cloudy
41524,Partly Cloudy
41525,Mostly Cloudy
41526,Mostly Cloudy
41527,Mostly Cloudy
41528,Mostly Cloudy
41529,Mostly Cloudy
41530,Mostly Cloudy
41531,Mostly Cloudy
41532,Mostly Cloudy
41533,Overcast
41534,Mostly Cloudy
41535,Mostly Cloudy
41536,Mostly Cloudy
41537,Clear
41538,Clear
41539,Mostly Cloudy
41540,Clear
41541,Clear
41542,Overcast
41543,Clear
41544,Clear
41545,Overcast
41546,Overcast
41547,Overcast
41548,Overcast
41549,Overcast
41550,Clear
41551,Mostly Cloudy
41552,Clear
41553,Clear
41554,Mostly Cloudy
41555,Mostly Cloudy
41556,Mostly Cloudy
41557,Mostly Cloudy
41558,Clear
41559,Mostly Cloudy
41560,Overcast
41561,Overcast
41562,Mostly Cloudy
41563,Overcast
41564,Clear
41565,Overcast
41566,Overcast
41567,Overcast
41568,Mostly Cloudy
41569,Partly Cloudy
41570,Overcast
41571,Overcast
41572,Overcast
41573,Overcast
41574,Clear
41575,Overcast
41576,Mostly Cloudy
41577,Mostly Cloudy
41578,Mostly Cloudy
41579,Partly Cloudy
41580,Partly Cloudy
41581,Overcast
41582,Mostly Cloudy
41583,Mostly Cloudy
41584,Overcast
41585,Mostly Cloudy
41586,Partly Cloudy
41587,Partly Cloudy
41588,Partly Cloudy
41589,Overcast
41590,Overcast
41591,Overcast
41592,Mostly Cloudy
41593,Mostly Cloudy
41594,Partly Cloudy
41595,Partly Cloudy
41596,Foggy
41597,Mostly Cloudy
41598,Partly Cloudy
41599,Partly Cloudy
41600,Partly Cloudy
41601,Partly Cloudy
41602,Mostly Cloudy
41603,Partly Cloudy
41604,Partly Cloudy
41605,Mostly Cloudy
41606,Partly Cloudy
41607,Mostly Cloudy
41608,Partly Cloudy
41609,Partly Cloudy
41610,Partly Cloudy
41611,Partly Cloudy
41612,Clear
41613,Partly Cloudy
41614,Clear
41615,Clear
41616,Clear
41617,Mostly Cloudy
41618,Partly Cloudy
41619,Clear
41620,Mostly Cloudy
41621,Mostly Cloudy
41622,Partly Cloudy
41623,Mostly Cloudy
41624,Overcast
41625,Mostly Cloudy
41626,Overcast
41627,Mostly Cloudy
41628,Overcast
41629,Overcast
41630,Overcast
41631,Overcast
41632,Overcast
41633,Overcast
41634,Overcast
41635,Overcast
41636,Overcast
41637,Overcast
41638,Overcast
41639,Overcast
41640,Overcast
41641,Partly Cloudy
41642,Overcast
41643,Overcast
41644,Overcast
41645,Overcast
41646,Overcast
41647,Mostly Cloudy
41648,Partly Cloudy
41649,Partly Cloudy
41650,Partly Cloudy
41651,Partly Cloudy
41652,Mostly Cloudy
41653,Partly Cloudy
41654,Partly Cloudy
41655,Mostly Cloudy
41656,Partly Cloudy
41657,Partly Cloudy
41658,Partly Cloudy
41659,Partly Cloudy
41660,Partly Cloudy
41661,Partly Cloudy
41662,Partly Cloudy
41663,Clear
41664,Partly Cloudy
41665,Clear
41666,Clear
41667,Clear
41668,Clear
41669,Clear
41670,Partly Cloudy
41671,Mostly Cloudy
41672,Mostly Cloudy
41673,Mostly Cloudy
41674,Mostly Cloudy
41675,Mostly Cloudy
41676,Mostly Cloudy
41677,Mostly Cloudy
41678,Mostly Cloudy
41679,Mostly Cloudy
41680,Mostly Cloudy
41681,Mostly Cloudy
41682,Partly Cloudy
41683,Partly Cloudy
41684,Partly Cloudy
41685,Partly Cloudy
41686,Partly Cloudy
41687,Mostly Cloudy
41688,Mostly Cloudy
41689,Partly Cloudy
41690,Partly Cloudy
41691,Partly Cloudy
41692,Mostly Cloudy
41693,Mostly Cloudy
41694,Overcast
41695,Overcast
41696,Overcast
41697,Overcast
41698,Overcast
41699,Foggy
41700,Mostly Cloudy
41701,Mostly Cloudy
41702,Mostly Cloudy
41703,Partly Cloudy
41704,Partly Cloudy
41705,Partly Cloudy
41706,Partly Cloudy
41707,Partly Cloudy
41708,Partly Cloudy
41709,Partly Cloudy
41710,Partly Cloudy
41711,Partly Cloudy
41712,Foggy
41713,Mostly Cloudy
41714,Partly Cloudy
41715,Partly Cloudy
41716,Partly Cloudy
41717,Partly Cloudy
41718,Partly Cloudy
41719,Partly Cloudy
41720,Partly Cloudy
41721,Partly Cloudy
41722,Partly Cloudy
41723,Partly Cloudy
41724,Partly Cloudy
41725,Mostly Cloudy
41726,Mostly Cloudy
41727,Partly Cloudy
41728,Partly Cloudy
41729,Partly Cloudy
41730,Clear
41731,Clear
41732,Clear
41733,Foggy
41734,Foggy
41735,Foggy
41736,Partly Cloudy
41737,Foggy
41738,Foggy
41739,Mostly Cloudy
41740,Overcast
41741,Foggy
41742,Foggy
41743,Partly Cloudy
41744,Mostly Cloudy
41745,Mostly Cloudy
41746,Mostly Cloudy
41747,Clear
41748,Mostly Cloudy
41749,Mostly Cloudy
41750,Mostly Cloudy
41751,Mostly Cloudy
41752,Mostly Cloudy
41753,Mostly Cloudy
41754,Mostly Cloudy
41755,Mostly Cloudy
41756,Partly Cloudy
41757,Partly Cloudy
41758,Partly Cloudy
41759,Partly Cloudy
41760,Clear
41761,Partly Cloudy
41762,Partly Cloudy
41763,Partly Cloudy
41764,Partly Cloudy
41765,Partly Cloudy
41766,Partly Cloudy
41767,Mostly Cloudy
41768,Mostly Cloudy
41769,Mostly Cloudy
41770,Mostly Cloudy
41771,Mostly Cloudy
41772,Mostly Cloudy
41773,Mostly Cloudy
41774,Partly Cloudy
41775,Partly Cloudy
41776,Partly Cloudy
41777,Partly Cloudy
41778,Partly Cloudy
41779,Clear
41780,Clear
41781,Clear
41782,Partly Cloudy
41783,Partly Cloudy
41784,Partly Cloudy
41785,Clear
41786,Clear
41787,Clear
41788,Clear
41789,Clear
41790,Clear
41791,Partly Cloudy
41792,Clear
41793,Partly Cloudy
41794,Partly Cloudy
41795,Partly Cloudy
41796,Partly Cloudy
41797,Partly Cloudy
41798,Partly Cloudy
41799,Partly Cloudy
41800,Partly Cloudy
41801,Partly Cloudy
41802,Partly Cloudy
41803,Partly Cloudy
41804,Partly Cloudy
41805,Partly Cloudy
41806,Partly Cloudy
41807,Partly Cloudy
41808,Partly Cloudy
41809,Partly Cloudy
41810,Partly Cloudy
41811,Partly Cloudy
41812,Partly Cloudy
41813,Partly Cloudy
41814,Partly Cloudy
41815,Partly Cloudy
41816,Partly Cloudy
41817,Partly Cloudy
41818,Partly Cloudy
41819,Partly Cloudy
41820,Partly Cloudy
41821,Partly Cloudy
41822,Partly Cloudy
41823,Partly Cloudy
41824,Partly Cloudy
41825,Clear
41826,Clear
41827,Clear
41828,Clear
41829,Clear
41830,Clear
41831,Partly Cloudy
41832,Mostly Cloudy
41833,Partly Cloudy
41834,Partly Cloudy
41835,Partly Cloudy
41836,Foggy
41837,Partly Cloudy
41838,Partly Cloudy
41839,Partly Cloudy
41840,Partly Cloudy
41841,Partly Cloudy
41842,Partly Cloudy
41843,Partly Cloudy
41844,Partly Cloudy
41845,Partly Cloudy
41846,Partly Cloudy
41847,Mostly Cloudy
41848,Mostly Cloudy
41849,Mostly Cloudy
41850,Mostly Cloudy
41851,Mostly Cloudy
41852,Mostly Cloudy
41853,Mostly Cloudy
41854,Mostly Cloudy
41855,Mostly Cloudy
41856,Mostly Cloudy
41857,Overcast
41858,Overcast
41859,Mostly Cloudy
41860,Mostly Cloudy
41861,Partly Cloudy
41862,Partly Cloudy
41863,Partly Cloudy
41864,Partly Cloudy
41865,Partly Cloudy
41866,Partly Cloudy
41867,Partly Cloudy
41868,Partly Cloudy
41869,Partly Cloudy
41870,Mostly Cloudy
41871,Mostly Cloudy
41872,Overcast
41873,Overcast
41874,Overcast
41875,Overcast
41876,Overcast
41877,Foggy
41878,Foggy
41879,Overcast
41880,Foggy
41881,Foggy
41882,Foggy
41883,Foggy
41884,Foggy
41885,Foggy
41886,Foggy
41887,Foggy
41888,Foggy
41889,Foggy
41890,Foggy
41891,Foggy
41892,Mostly Cloudy
41893,Mostly Cloudy
41894,Partly Cloudy
41895,Partly Cloudy
41896,Partly Cloudy
41897,Foggy
41898,Foggy
41899,Foggy
41900,Foggy
41901,Foggy
41902,Foggy
41903,Foggy
41904,Foggy
41905,Foggy
41906,Foggy
41907,Foggy
41908,Mostly Cloudy
41909,Mostly Cloudy
41910,Mostly Cloudy
41911,Mostly Cloudy
41912,Mostly Cloudy
41913,Mostly Cloudy
41914,Mostly Cloudy
41915,Mostly Cloudy
41916,Mostly Cloudy
41917,Mostly Cloudy
41918,Overcast
41919,Overcast
41920,Overcast
41921,Overcast
41922,Mostly Cloudy
41923,Mostly Cloudy
41924,Mostly Cloudy
41925,Partly Cloudy
41926,Foggy
41927,Mostly Cloudy
41928,Mostly Cloudy
41929,Mostly Cloudy
41930,Overcast
41931,Mostly Cloudy
41932,Mostly Cloudy
41933,Overcast
41934,Mostly Cloudy
41935,Overcast
41936,Mostly Cloudy
41937,Mostly Cloudy
41938,Mostly Cloudy
41939,Mostly Cloudy
41940,Mostly Cloudy
41941,Mostly Cloudy
41942,Mostly Cloudy
41943,Mostly Cloudy
41944,Partly Cloudy
41945,Partly Cloudy
41946,Partly Cloudy
41947,Partly Cloudy
41948,Partly Cloudy
41949,Partly Cloudy
41950,Mostly Cloudy
41951,Foggy
41952,Foggy
41953,Foggy
41954,Foggy
41955,Foggy
41956,Foggy
41957,Foggy
41958,Foggy
41959,Foggy
41960,Foggy
41961,Foggy
41962,Foggy
41963,Foggy
41964,Foggy
41965,Foggy
41966,Foggy
41967,Foggy
41968,Foggy
41969,Foggy
41970,Foggy
41971,Foggy
41972,Foggy
41973,Foggy
41974,Foggy
41975,Foggy
41976,Mostly Cloudy
41977,Foggy
41978,Foggy
41979,Foggy
41980,Foggy
41981,Foggy
41982,Partly Cloudy
41983,Mostly Cloudy
41984,Mostly Cloudy
41985,Mostly Cloudy
41986,Mostly Cloudy
41987,Mostly Cloudy
41988,Partly Cloudy
41989,Mostly Cloudy
41990,Mostly Cloudy
41991,Mostly Cloudy
41992,Mostly Cloudy
41993,Mostly Cloudy
41994,Mostly Cloudy
41995,Mostly Cloudy
41996,Mostly Cloudy
41997,Mostly Cloudy
41998,Mostly Cloudy
41999,Partly Cloudy
42000,Mostly Cloudy
42001,Mostly Cloudy
42002,Mostly Cloudy
42003,Mostly Cloudy
42004,Overcast
42005,Mostly Cloudy
42006,Overcast
42007,Mostly Cloudy
42008,Overcast
42009,Breezy and Overcast
42010,Overcast
42011,Overcast
42012,Overcast
42013,Overcast
42014,Mostly Cloudy
42015,Overcast
42016,Mostly Cloudy
42017,Breezy and Mostly Cloudy
42018,Mostly Cloudy
42019,Mostly Cloudy
42020,Mostly Cloudy
42021,Overcast
42022,Breezy and Partly Cloudy
42023,Partly Cloudy
42024,Mostly Cloudy
42025,Mostly Cloudy
42026,Partly Cloudy
42027,Partly Cloudy
42028,Foggy
42029,Partly Cloudy
42030,Foggy
42031,Foggy
42032,Foggy
42033,Mostly Cloudy
42034,Mostly Cloudy
42035,Mostly Cloudy
42036,Overcast
42037,Mostly Cloudy
42038,Overcast
42039,Overcast
42040,Overcast
42041,Overcast
42042,Overcast
42043,Mostly Cloudy
42044,Mostly Cloudy
42045,Mostly Cloudy
42046,Overcast
42047,Overcast
42048,Mostly Cloudy
42049,Mostly Cloudy
42050,Mostly Cloudy
42051,Mostly Cloudy
42052,Mostly Cloudy
42053,Mostly Cloudy
42054,Mostly Cloudy
42055,Mostly Cloudy
42056,Mostly Cloudy
42057,Mostly Cloudy
42058,Mostly Cloudy
42059,Mostly Cloudy
42060,Partly Cloudy
42061,Partly Cloudy
42062,Partly Cloudy
42063,Partly Cloudy
42064,Partly Cloudy
42065,Partly Cloudy
42066,Partly Cloudy
42067,Mostly Cloudy
42068,Mostly Cloudy
42069,Mostly Cloudy
42070,Mostly Cloudy
42071,Mostly Cloudy
42072,Mostly Cloudy
42073,Partly Cloudy
42074,Partly Cloudy
42075,Foggy
42076,Foggy
42077,Foggy
42078,Partly Cloudy
42079,Partly Cloudy
42080,Partly Cloudy
42081,Partly Cloudy
42082,Partly Cloudy
42083,Partly Cloudy
42084,Partly Cloudy
42085,Partly Cloudy
42086,Partly Cloudy
42087,Partly Cloudy
42088,Partly Cloudy
42089,Mostly Cloudy
42090,Mostly Cloudy
42091,Partly Cloudy
42092,Overcast
42093,Overcast
42094,Overcast
42095,Mostly Cloudy
42096,Mostly Cloudy
42097,Overcast
42098,Overcast
42099,Clear
42100,Overcast
42101,Overcast
42102,Overcast
42103,Overcast
42104,Mostly Cloudy
42105,Mostly Cloudy
42106,Mostly Cloudy
42107,Mostly Cloudy
42108,Overcast
42109,Mostly Cloudy
42110,Mostly Cloudy
42111,Mostly Cloudy
42112,Overcast
42113,Mostly Cloudy
42114,Overcast
42115,Overcast
42116,Overcast
42117,Overcast
42118,Overcast
42119,Overcast
42120,Partly Cloudy
42121,Partly Cloudy
42122,Partly Cloudy
42123,Breezy and Partly Cloudy
42124,Breezy and Mostly Cloudy
42125,Breezy and Mostly Cloudy
42126,Mostly Cloudy
42127,Mostly Cloudy
42128,Breezy and Mostly Cloudy
42129,Partly Cloudy
42130,Mostly Cloudy
42131,Mostly Cloudy
42132,Mostly Cloudy
42133,Mostly Cloudy
42134,Partly Cloudy
42135,Partly Cloudy
42136,Partly Cloudy
42137,Partly Cloudy
42138,Partly Cloudy
42139,Partly Cloudy
42140,Clear
42141,Clear
42142,Clear
42143,Partly Cloudy
42144,Mostly Cloudy
42145,Mostly Cloudy
42146,Partly Cloudy
42147,Partly Cloudy
42148,Mostly Cloudy
42149,Mostly Cloudy
42150,Mostly Cloudy
42151,Mostly Cloudy
42152,Mostly Cloudy
42153,Overcast
42154,Mostly Cloudy
42155,Overcast
42156,Overcast
42157,Mostly Cloudy
42158,Mostly Cloudy
42159,Overcast
42160,Overcast
42161,Overcast
42162,Overcast
42163,Overcast
42164,Overcast
42165,Overcast
42166,Overcast
42167,Overcast
42168,Mostly Cloudy
42169,Overcast
42170,Foggy
42171,Overcast
42172,Overcast
42173,Overcast
42174,Mostly Cloudy
42175,Mostly Cloudy
42176,Mostly Cloudy
42177,Partly Cloudy
42178,Partly Cloudy
42179,Partly Cloudy
42180,Partly Cloudy
42181,Partly Cloudy
42182,Partly Cloudy
42183,Partly Cloudy
42184,Partly Cloudy
42185,Partly Cloudy
42186,Partly Cloudy
42187,Partly Cloudy
42188,Partly Cloudy
42189,Foggy
42190,Partly Cloudy
42191,Mostly Cloudy
42192,Foggy
42193,Mostly Cloudy
42194,Foggy
42195,Mostly Cloudy
42196,Foggy
42197,Foggy
42198,Mostly Cloudy
42199,Mostly Cloudy
42200,Partly Cloudy
42201,Partly Cloudy
42202,Mostly Cloudy
42203,Mostly Cloudy
42204,Mostly Cloudy
42205,Mostly Cloudy
42206,Partly Cloudy
42207,Partly Cloudy
42208,Partly Cloudy
42209,Mostly Cloudy
42210,Partly Cloudy
42211,Mostly Cloudy
42212,Mostly Cloudy
42213,Mostly Cloudy
42214,Partly Cloudy
42215,Foggy
42216,Mostly Cloudy
42217,Foggy
42218,Foggy
42219,Foggy
42220,Mostly Cloudy
42221,Mostly Cloudy
42222,Mostly Cloudy
42223,Mostly Cloudy
42224,Mostly Cloudy
42225,Mostly Cloudy
42226,Mostly Cloudy
42227,Mostly Cloudy
42228,Mostly Cloudy
42229,Mostly Cloudy
42230,Overcast
42231,Mostly Cloudy
42232,Overcast
42233,Overcast
42234,Overcast
42235,Overcast
42236,Overcast
42237,Mostly Cloudy
42238,Mostly Cloudy
42239,Foggy
42240,Clear
42241,Foggy
42242,Foggy
42243,Foggy
42244,Foggy
42245,Foggy
42246,Foggy
42247,Foggy
42248,Foggy
42249,Mostly Cloudy
42250,Mostly Cloudy
42251,Mostly Cloudy
42252,Mostly Cloudy
42253,Partly Cloudy
42254,Partly Cloudy
42255,Mostly Cloudy
42256,Mostly Cloudy
42257,Partly Cloudy
42258,Mostly Cloudy
42259,Mostly Cloudy
42260,Mostly Cloudy
42261,Partly Cloudy
42262,Partly Cloudy
42263,Partly Cloudy
42264,Clear
42265,Foggy
42266,Foggy
42267,Foggy
42268,Foggy
42269,Foggy
42270,Foggy
42271,Foggy
42272,Mostly Cloudy
42273,Mostly Cloudy
42274,Mostly Cloudy
42275,Mostly Cloudy
42276,Mostly Cloudy
42277,Mostly Cloudy
42278,Mostly Cloudy
42279,Partly Cloudy
42280,Partly Cloudy
42281,Partly Cloudy
42282,Partly Cloudy
42283,Clear
42284,Clear
42285,Clear
42286,Clear
42287,Clear
42288,Clear
42289,Foggy
42290,Clear
42291,Clear
42292,Foggy
42293,Partly Cloudy
42294,Clear
42295,Clear
42296,Partly Cloudy
42297,Partly Cloudy
42298,Partly Cloudy
42299,Partly Cloudy
42300,Partly Cloudy
42301,Partly Cloudy
42302,Partly Cloudy
42303,Partly Cloudy
42304,Partly Cloudy
42305,Partly Cloudy
42306,Partly Cloudy
42307,Clear
42308,Clear
42309,Clear
42310,Clear
42311,Clear
42312,Mostly Cloudy
42313,Clear
42314,Foggy
42315,Foggy
42316,Foggy
42317,Foggy
42318,Foggy
42319,Mostly Cloudy
42320,Mostly Cloudy
42321,Mostly Cloudy
42322,Partly Cloudy
42323,Mostly Cloudy
42324,Partly Cloudy
42325,Partly Cloudy
42326,Partly Cloudy
42327,Partly Cloudy
42328,Partly Cloudy
42329,Partly Cloudy
42330,Partly Cloudy
42331,Partly Cloudy
42332,Partly Cloudy
42333,Mostly Cloudy
42334,Mostly Cloudy
42335,Mostly Cloudy
42336,Mostly Cloudy
42337,Mostly Cloudy
42338,Partly Cloudy
42339,Mostly Cloudy
42340,Mostly Cloudy
42341,Mostly Cloudy
42342,Mostly Cloudy
42343,Overcast
42344,Overcast
42345,Overcast
42346,Overcast
42347,Mostly Cloudy
42348,Mostly Cloudy
42349,Mostly Cloudy
42350,Mostly Cloudy
42351,Mostly Cloudy
42352,Mostly Cloudy
42353,Mostly Cloudy
42354,Breezy and Mostly Cloudy
42355,Breezy and Overcast
42356,Breezy and Overcast
42357,Breezy and Overcast
42358,Breezy and Mostly Cloudy
42359,Mostly Cloudy
42360,Partly Cloudy
42361,Overcast
42362,Overcast
42363,Overcast
42364,Overcast
42365,Overcast
42366,Mostly Cloudy
42367,Mostly Cloudy
42368,Mostly Cloudy
42369,Mostly Cloudy
42370,Overcast
42371,Overcast
42372,Overcast
42373,Overcast
42374,Mostly Cloudy
42375,Mostly Cloudy
42376,Partly Cloudy
42377,Mostly Cloudy
42378,Overcast
42379,Breezy and Overcast
42380,Breezy and Overcast
42381,Overcast
42382,Breezy and Overcast
42383,Mostly Cloudy
42384,Mostly Cloudy
42385,Mostly Cloudy
42386,Partly Cloudy
42387,Partly Cloudy
42388,Partly Cloudy
42389,Mostly Cloudy
42390,Mostly Cloudy
42391,Mostly Cloudy
42392,Mostly Cloudy
42393,Mostly Cloudy
42394,Mostly Cloudy
42395,Mostly Cloudy
42396,Partly Cloudy
42397,Mostly Cloudy
42398,Mostly Cloudy
42399,Mostly Cloudy
42400,Partly Cloudy
42401,Partly Cloudy
42402,Mostly Cloudy
42403,Mostly Cloudy
42404,Mostly Cloudy
42405,Partly Cloudy
42406,Mostly Cloudy
42407,Partly Cloudy
42408,Partly Cloudy
42409,Clear
42410,Partly Cloudy
42411,Partly Cloudy
42412,Partly Cloudy
42413,Partly Cloudy
42414,Partly Cloudy
42415,Partly Cloudy
42416,Partly Cloudy
42417,Partly Cloudy
42418,Partly Cloudy
42419,Partly Cloudy
42420,Partly Cloudy
42421,Partly Cloudy
42422,Mostly Cloudy
42423,Partly Cloudy
42424,Partly Cloudy
42425,Mostly Cloudy
42426,Mostly Cloudy
42427,Mostly Cloudy
42428,Partly Cloudy
42429,Partly Cloudy
42430,Clear
42431,Clear
42432,Clear
42433,Clear
42434,Clear
42435,Clear
42436,Clear
42437,Foggy
42438,Foggy
42439,Clear
42440,Partly Cloudy
42441,Partly Cloudy
42442,Partly Cloudy
42443,Partly Cloudy
42444,Partly Cloudy
42445,Partly Cloudy
42446,Partly Cloudy
42447,Partly Cloudy
42448,Partly Cloudy
42449,Partly Cloudy
42450,Partly Cloudy
42451,Partly Cloudy
42452,Clear
42453,Clear
42454,Clear
42455,Clear
42456,Clear
42457,Partly Cloudy
42458,Clear
42459,Foggy
42460,Clear
42461,Foggy
42462,Foggy
42463,Partly Cloudy
42464,Partly Cloudy
42465,Partly Cloudy
42466,Partly Cloudy
42467,Partly Cloudy
42468,Partly Cloudy
42469,Partly Cloudy
42470,Partly Cloudy
42471,Partly Cloudy
42472,Partly Cloudy
42473,Partly Cloudy
42474,Clear
42475,Clear
42476,Clear
42477,Clear
42478,Partly Cloudy
42479,Partly Cloudy
42480,Partly Cloudy
42481,Partly Cloudy
42482,Partly Cloudy
42483,Partly Cloudy
42484,Partly Cloudy
42485,Partly Cloudy
42486,Mostly Cloudy
42487,Partly Cloudy
42488,Partly Cloudy
42489,Partly Cloudy
42490,Partly Cloudy
